id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,id_card,client_id_card,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,acct_open_date,year_pin_last_changed,card_on_dark_web,id_user,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,credit_score,num_credit_cards,mcc_description,hour,day_of_week
7482736,2010-01-02 20:57:00,1528,5828,80.0,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,5828,1528,Discover,Credit,6259105481899955,02/2014,854,1,2,12/2005,2008,0,1528,78,73,1942,1,Female,324 Lafayette Drive,32.61,-93.28,695,6,Money Transfer,20,5
7482737,2010-01-02 20:58:00,1150,4672,71.13,Swipe Transaction,86410,Southlake,TX,76092.0,5211,4672,1150,Mastercard,Debit,5770382684241108,06/2015,832,1,2,09/2008,2008,0,1150,46,67,1973,4,Male,5692 Jefferson Boulevard,32.83,-97.17,791,5,Lumber and Building Materials,20,5
7482738,2010-01-02 20:59:00,1066,1126,120.0,Swipe Transaction,27092,Newtown,PA,18940.0,4829,1126,1066,Visa,Debit,4623474503708079,11/2022,960,1,2,02/2007,2010,0,1066,46,65,1973,6,Female,9846 Second Lane,40.27,-75.26,727,2,Money Transfer,20,5
7482739,2010-01-02 21:00:00,161,5588,75.0,Swipe Transaction,59935,Waco,TX,76707.0,5499,5588,161,Visa,Debit,4764927598078199,12/2016,254,1,1,11/2009,2009,0,161,31,70,1988,11,Male,237 Hill Lane,31.56,-97.18,731,3,Miscellaneous Food Stores,21,5
7482740,2010-01-02 21:00:00,356,3251,27.17,Swipe Transaction,25887,Stuart,FL,34997.0,5814,3251,356,Mastercard,Debit,5812893386791853,07/2012,51,1,2,06/2003,2010,0,356,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,691,5,Fast Food Restaurants,21,5
7482741,2010-01-02 21:00:00,1058,4502,62.3,Swipe Transaction,44919,Charlotte,TN,37036.0,5814,4502,1058,Visa,Debit,4106850529116001,06/2020,205,1,1,09/1999,2011,0,1058,61,67,1958,3,Male,5363 Tenth Lane,36.18,-87.34,684,4,Fast Food Restaurants,21,5
7482743,2010-01-02 21:00:00,1827,4546,41.91,Swipe Transaction,51961,Valley Center,CA,92082.0,5813,4546,1827,Amex,Credit,359523053030416,07/2021,87,1,1,09/2004,2017,0,1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,686,6,Drinking Places (Alcoholic Beverages),21,5
7482744,2010-01-02 21:01:00,323,5977,-83.0,Swipe Transaction,59935,Fresno,CA,93726.0,5499,5977,323,Mastercard,Debit,5365700074909909,12/2020,476,1,1,12/2009,2009,0,323,54,66,1965,7,Male,782 Hill Lane,36.6,-119.75,683,5,Miscellaneous Food Stores,21,5
7482745,2010-01-02 21:01:00,760,5876,13.92,Swipe Transaction,21562,Columbus,OH,43228.0,7995,5876,760,Amex,Credit,360330585295390,05/2022,887,1,1,12/2007,2008,0,760,56,64,1964,2,Female,532 Sixth Drive,39.98,-82.98,778,3,"Betting (including Lottery Tickets, Casinos)",21,5
7482746,2010-01-02 21:01:00,951,2942,13.94,Swipe Transaction,77668,Compton,CA,90222.0,4121,2942,951,Visa,Credit,4609960492769091,03/2023,512,1,2,05/2007,2013,0,951,57,66,1962,9,Female,381 Catherine Avenue,33.91,-118.23,709,4,Taxicabs and Limousines,21,5
7482747,2010-01-02 21:01:00,1169,3389,18.71,Swipe Transaction,10782,Round Rock,TX,78665.0,5813,3389,1169,Mastercard,Debit,5148179955768342,01/2013,502,1,2,06/2008,2012,0,1169,51,68,1968,11,Female,375 Hillside Drive,30.54,-97.64,726,7,Drinking Places (Alcoholic Beverages),21,5
7482748,2010-01-02 21:02:00,241,4506,58.85,Swipe Transaction,92883,Rockingham,NC,28379.0,5812,4506,241,Mastercard,Debit,5877605571862978,08/2023,436,1,1,09/2000,2010,0,241,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,737,5,Eating Places and Restaurants,21,5
7482749,2010-01-02 21:02:00,1046,3259,18.11,Swipe Transaction,95485,Philadelphia,PA,19145.0,5261,3259,1046,Visa,Debit,4890055017613535,04/2021,956,1,2,06/2003,2018,0,1046,44,66,1975,6,Male,9414 Summit Boulevard,39.95,-75.16,547,4,Lawn and Garden Supply Stores,21,5
7482750,2010-01-02 21:03:00,323,5977,9.6,Swipe Transaction,59935,Fresno,CA,93726.0,5499,5977,323,Mastercard,Debit,5365700074909909,12/2020,476,1,1,12/2009,2009,0,323,54,66,1965,7,Male,782 Hill Lane,36.6,-119.75,683,5,Miscellaneous Food Stores,21,5
7482751,2010-01-02 21:03:00,884,2237,3.31,Swipe Transaction,75936,Grand Rapids,MI,49534.0,5814,2237,884,Visa,Debit,4219385006716246,07/2023,676,1,2,03/2009,2015,0,884,75,64,1945,2,Male,3095 Eighth Drive,42.97,-85.77,631,4,Fast Food Restaurants,21,5
7482753,2010-01-02 21:03:00,1066,1126,80.0,Swipe Transaction,27092,Newtown,PA,18940.0,4829,1126,1066,Visa,Debit,4623474503708079,11/2022,960,1,2,02/2007,2010,0,1066,46,65,1973,6,Female,9846 Second Lane,40.27,-75.26,727,2,Money Transfer,21,5
7482754,2010-01-02 21:04:00,250,2793,36.28,Swipe Transaction,43293,Lebanon,OR,97355.0,5499,2793,250,Mastercard,Credit,5464567834760933,04/2017,217,1,1,05/1997,2007,0,250,50,64,1970,2,Female,61674 Elm Drive,44.52,-122.81,786,6,Miscellaneous Food Stores,21,5
7482755,2010-01-02 21:05:00,231,4221,13.61,Online Transaction,85247,ONLINE,CA,46901.0,5815,4221,231,Mastercard,Debit,5443684097691863,10/2022,473,1,1,08/2007,2011,0,231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,769,5,"Digital Goods - Media, Books, Apps",21,5
7482757,2010-01-02 21:06:00,161,5588,-75.0,Swipe Transaction,59935,Waco,TX,76707.0,5499,5588,161,Visa,Debit,4764927598078199,12/2016,254,1,1,11/2009,2009,0,161,31,70,1988,11,Male,237 Hill Lane,31.56,-97.18,731,3,Miscellaneous Food Stores,21,5
7482758,2010-01-02 21:06:00,250,2793,-99.0,Swipe Transaction,43293,Lebanon,OR,97355.0,5499,2793,250,Mastercard,Credit,5464567834760933,04/2017,217,1,1,05/1997,2007,0,250,50,64,1970,2,Female,61674 Elm Drive,44.52,-122.81,786,6,Miscellaneous Food Stores,21,5
7482759,2010-01-02 21:07:00,462,2397,21.28,Swipe Transaction,46965,Bethlehem,PA,18015.0,7538,2397,462,Visa,Debit,4428689481735989,03/2022,698,1,2,04/1994,2009,0,462,63,57,1956,9,Female,219 Ocean Avenue,40.62,-75.36,767,5,Automotive Service Shops,21,5
7482760,2010-01-02 21:07:00,1121,5817,96.81,Online Transaction,80770,ONLINE,CA,46901.0,7922,5817,1121,Mastercard,Debit,5002267521388916,08/2020,143,1,2,12/2004,2015,0,1121,44,68,1975,6,Female,8476 Lincoln Street,32.78,-79.99,796,5,Theatrical Producers,21,5
7482761,2010-01-02 21:08:00,1859,2419,12.91,Swipe Transaction,18215,Nyack,NY,10960.0,5719,2419,1859,Mastercard,Debit (Prepaid),5922687925814446,05/2020,982,1,1,04/2001,2014,0,1859,68,66,1952,1,Male,530 Federal Drive,41.44,-74.42,836,5,Miscellaneous Home Furnishing Stores,21,5
7482762,2010-01-02 21:09:00,371,5495,107.49,Swipe Transaction,95310,Richmond,VA,23226.0,5300,5495,371,Mastercard,Debit,5379424877140939,01/2016,683,1,2,11/2007,2013,0,371,82,63,1937,3,Male,19176 Grant Drive,37.55,-77.46,719,4,Wholesale Clubs,21,5
7482763,2010-01-02 21:09:00,488,5413,14.25,Swipe Transaction,8044,Gregory,TX,78359.0,5300,5413,488,Mastercard,Debit,5304434448477779,12/2022,266,0,1,11/2004,2007,0,488,34,69,1985,6,Male,927 River Street,27.92,-97.29,745,2,Wholesale Clubs,21,5
7482764,2010-01-02 21:09:00,565,5459,48.06,Swipe Transaction,32606,Carrollton,TX,75007.0,7832,5459,565,Mastercard,Debit,5345514962286662,02/2020,181,1,1,11/2006,2006,0,565,54,65,1965,10,Male,6721 Sussex Drive,32.98,-96.89,757,4,Motion Picture Theaters,21,5
7482765,2010-01-02 21:09:00,1529,4985,69.12,Swipe Transaction,69972,Pompano Beach,FL,33076.0,5814,4985,1529,Mastercard,Debit,5214969175447515,04/2016,439,1,1,10/2003,2010,0,1529,51,69,1968,4,Male,310 Birch Avenue,26.23,-80.13,692,3,Fast Food Restaurants,21,5
7482766,2010-01-02 21:09:00,1977,965,31.13,Swipe Transaction,19756,Hammond,IN,46320.0,7832,965,1977,Mastercard,Debit,5833925436440570,10/2022,344,1,2,02/1999,2014,0,1977,43,69,1976,8,Female,825 Sussex Avenue,41.5,-87.5,773,3,Motion Picture Theaters,21,5
7482767,2010-01-02 21:10:00,891,4649,17.88,Swipe Transaction,59292,Van Buren,AR,72956.0,5813,4649,891,Visa,Debit,4750471235873274,09/2023,924,1,2,09/2007,2008,0,891,38,66,1981,10,Female,177 Maple Boulevard,35.44,-94.35,746,5,Drinking Places (Alcoholic Beverages),21,5
7482768,2010-01-02 21:11:00,985,3862,120.0,Swipe Transaction,27092,Brooklyn,NY,11236.0,4829,3862,985,Visa,Credit,4229889369220690,04/2024,82,1,2,07/2008,2010,0,985,32,65,1987,6,Male,7276 Fourth Drive,42.8,-83.71,600,4,Money Transfer,21,5
7482769,2010-01-02 21:12:00,1242,4162,36.65,Swipe Transaction,87625,Chicago,IL,60620.0,5812,4162,1242,Mastercard,Credit,5684630456479793,05/2020,396,1,1,08/2005,2010,0,1242,52,69,1967,10,Female,549 Tenth Avenue,41.83,-87.68,641,2,Eating Places and Restaurants,21,5
7482771,2010-01-02 21:13:00,250,2793,99.0,Swipe Transaction,43293,Lebanon,OR,97355.0,5499,2793,250,Mastercard,Credit,5464567834760933,04/2017,217,1,1,05/1997,2007,0,250,50,64,1970,2,Female,61674 Elm Drive,44.52,-122.81,786,6,Miscellaneous Food Stores,21,5
7482772,2010-01-02 21:13:00,275,63,65.15,Swipe Transaction,60569,South Houston,TX,77587.0,5300,63,275,Visa,Debit,4651206649559689,04/2023,125,1,1,01/2004,2011,0,275,43,58,1977,2,Female,973 River Street,29.56,-95.02,710,4,Wholesale Clubs,21,5
7482773,2010-01-02 21:14:00,1207,5805,34.1,Online Transaction,39021,ONLINE,CA,46901.0,4784,5805,1207,Discover,Credit,6135310578604021,01/2014,814,1,2,12/2004,2016,0,1207,41,65,1978,10,Male,8425 East Lane,41.47,-81.67,664,3,Tolls and Bridge Fees,21,5
7482774,2010-01-02 21:14:00,1843,2033,18.14,Swipe Transaction,8863,Manteno,IL,60950.0,5813,2033,1843,Mastercard,Credit,5937483494199250,09/2020,651,1,1,03/2002,2018,0,1843,89,73,1930,11,Male,89 Wessex Street,41.5,-87.63,760,7,Drinking Places (Alcoholic Beverages),21,5
7482775,2010-01-02 21:14:00,1873,4741,39.89,Online Transaction,41122,ONLINE,CA,46901.0,4784,4741,1873,Visa,Credit,4745779615480432,07/2016,502,1,1,09/2009,2009,0,1873,51,67,1968,12,Female,3722 Valley Boulevard,31.84,-106.43,651,3,Tolls and Bridge Fees,21,5
7482776,2010-01-02 21:16:00,161,5588,33.39,Swipe Transaction,59935,Waco,TX,76707.0,5499,5588,161,Visa,Debit,4764927598078199,12/2016,254,1,1,11/2009,2009,0,161,31,70,1988,11,Male,237 Hill Lane,31.56,-97.18,731,3,Miscellaneous Food Stores,21,5
7482777,2010-01-02 21:16:00,201,4489,6.0,Swipe Transaction,60569,Midlothian,IL,60445.0,5300,4489,201,Mastercard,Credit,5392066860810670,10/2021,353,1,1,09/1995,2009,0,201,61,65,1958,5,Male,206 Pine Lane,41.52,-88.12,732,3,Wholesale Clubs,21,5
7482778,2010-01-02 21:16:00,231,4221,16.25,Online Transaction,85247,ONLINE,CA,46901.0,5815,4221,231,Mastercard,Debit,5443684097691863,10/2022,473,1,1,08/2007,2011,0,231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,769,5,"Digital Goods - Media, Books, Apps",21,5
7482779,2010-01-02 21:16:00,1067,3382,64.8,Swipe Transaction,92191,Derby,KS,67037.0,7538,3382,1067,Mastercard,Debit,5309046764363183,01/2013,336,1,2,06/2008,2011,0,1067,76,63,1943,12,Male,343 Lafayette Drive,37.54,-97.25,719,5,Automotive Service Shops,21,5
7482780,2010-01-02 21:16:00,1083,5173,19.62,Online Transaction,16798,ONLINE,CA,46901.0,4121,5173,1083,Visa,Credit,4664688687059371,12/2020,887,1,1,10/2009,2011,0,1083,44,65,1975,3,Female,45682 Washington Lane,38.45,-82.64,756,4,Taxicabs and Limousines,21,5
7482781,2010-01-02 21:16:00,1521,5886,36.82,Swipe Transaction,32606,Fort Worth,TX,76105.0,7832,5886,1521,Mastercard,Debit,5993184597730650,01/2021,545,1,2,12/2007,2010,0,1521,71,71,1948,3,Female,557 Burns Boulevard,32.75,-97.77,706,3,Motion Picture Theaters,21,5
7482782,2010-01-02 21:17:00,997,5046,11.49,Swipe Transaction,61195,Chula Vista,CA,91913.0,5541,5046,997,Discover,Credit,6867180010349307,07/2023,59,1,1,10/2006,2006,0,997,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,675,4,Service Stations,21,5
7482783,2010-01-02 21:17:00,1787,2228,53.24,Swipe Transaction,69972,Lexington,KY,40509.0,5814,2228,1787,Mastercard,Debit,5686962857502766,06/2022,257,1,1,03/2009,2010,0,1787,52,66,1967,9,Female,417 Hill Lane,38.04,-84.45,689,6,Fast Food Restaurants,21,5
7482784,2010-01-02 21:18:00,1595,2429,126.88,Swipe Transaction,82981,Bronx,NY,10463.0,5912,2429,1595,Mastercard,Debit,5755792909736498,08/2023,338,1,1,04/2002,2011,0,1595,47,65,1972,5,Female,4191 Maple Avenue,40.84,-73.87,753,2,Drug Stores and Pharmacies,21,5
7482786,2010-01-02 21:19:00,676,3910,35.63,Swipe Transaction,91842,The Colony,TX,75056.0,5812,3910,676,Visa,Debit,4273067279715891,12/2017,541,1,2,07/2009,2011,0,676,40,65,1980,2,Male,663 Third Drive,33.09,-96.88,775,2,Eating Places and Restaurants,21,5
7482787,2010-01-02 21:20:00,1222,1076,33.95,Swipe Transaction,12042,Burley,ID,83318.0,5310,1076,1222,Visa,Debit,4261882459977550,04/2022,882,1,2,02/2005,2005,0,1222,42,66,1977,12,Female,1957 Park Lane,42.39,-113.78,600,1,Discount Stores,21,5
7482788,2010-01-02 21:22:00,5,1178,1.47,Swipe Transaction,67339,Clyde,NY,14433.0,5310,1178,5,Mastercard,Debit,5419592121545154,01/2022,42,1,2,02/2009,2015,0,5,65,65,1955,2,Male,1032 Second Lane,42.95,-77.13,711,2,Discount Stores,21,5
7482789,2010-01-02 21:22:00,323,5977,83.0,Swipe Transaction,59935,Fresno,CA,93726.0,5499,5977,323,Mastercard,Debit,5365700074909909,12/2020,476,1,1,12/2009,2009,0,323,54,66,1965,7,Male,782 Hill Lane,36.6,-119.75,683,5,Miscellaneous Food Stores,21,5
7482790,2010-01-02 21:23:00,1245,5347,26.32,Swipe Transaction,50783,Gloucester,VA,23061.0,5411,5347,1245,Mastercard,Debit,5152221647441116,10/2020,628,1,1,11/1994,2007,0,1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,802,6,"Grocery Stores, Supermarkets",21,5
7482791,2010-01-02 21:25:00,634,3375,189.04,Swipe Transaction,81833,Independence,OH,44131.0,5912,3375,634,Amex,Credit,355152345366905,01/2022,511,1,1,06/2008,2016,0,634,49,74,1970,8,Female,5063 Seventh Avenue,41.38,-81.64,683,4,Drug Stores and Pharmacies,21,5
7482792,2010-01-02 21:26:00,705,5359,24.38,Swipe Transaction,13646,Walnut Creek,CA,94598.0,7538,5359,705,Visa,Credit,4560018445952481,09/2023,454,0,2,11/1999,2009,0,705,84,71,1935,9,Female,136 Hillside Avenue,37.91,-122.01,609,2,Automotive Service Shops,21,5
7482793,2010-01-02 21:27:00,360,2611,30.48,Swipe Transaction,70031,Vineland,NJ,8361.0,7832,2611,360,Mastercard,Debit,5641208271147811,12/2016,668,1,2,04/2009,2009,0,360,43,67,1976,4,Male,881 Plum Street,39.22,-74.8,791,4,Motion Picture Theaters,21,5
7482797,2010-01-02 21:29:00,1274,24,1.39,Swipe Transaction,86438,Pawtucket,RI,2860.0,5499,24,1274,Visa,Debit,4181524038316536,04/2021,2,0,2,01/2001,2007,0,1274,49,61,1970,4,Female,824 West Drive,41.95,-71.7,705,6,Miscellaneous Food Stores,21,5
7482798,2010-01-02 21:29:00,1917,2129,51.06,Swipe Transaction,44919,Rocky Point,NY,11778.0,5814,2129,1917,Visa,Debit,4592739942111814,03/2021,512,1,2,03/2006,2009,0,1917,49,69,1970,5,Male,3225 Lexington Street,40.92,-72.92,680,4,Fast Food Restaurants,21,5
7482799,2010-01-02 21:30:00,89,5584,33.15,Swipe Transaction,32606,Silver City,NM,88061.0,7832,5584,89,Visa,Debit,4411314646067924,06/2023,47,1,2,11/2009,2009,0,89,35,67,1984,6,Male,7794 Ocean Street,32.27,-106.61,705,4,Motion Picture Theaters,21,5
7482800,2010-01-02 21:30:00,1241,3724,55.36,Swipe Transaction,89069,North Baltimore,OH,45872.0,5251,3724,1241,Visa,Debit,4041929159891556,04/2023,622,1,2,07/2004,2015,0,1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,814,3,Hardware Stores,21,5
7482801,2010-01-02 21:31:00,264,2239,40.0,Swipe Transaction,27092,Mechanicsburg,PA,17050.0,4829,2239,264,Visa,Credit,4277586046602277,03/2022,388,1,2,03/2009,2011,0,264,49,67,1970,8,Male,468 Park Lane,40.23,-77.02,696,1,Money Transfer,21,5
7482802,2010-01-02 21:31:00,1024,4241,19.65,Swipe Transaction,41904,Andover,KS,67002.0,5813,4241,1024,Mastercard,Debit,5454341430423098,09/2023,247,1,1,08/2008,2010,0,1024,66,67,1953,4,Male,554 Grant Boulevard,37.69,-97.13,739,4,Drinking Places (Alcoholic Beverages),21,5
7482803,2010-01-02 21:31:00,1183,4211,41.62,Swipe Transaction,25717,Clarksville,IN,47129.0,5812,4211,1183,Mastercard,Debit,5662897470767553,05/2023,180,1,1,08/2007,2014,0,1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,740,4,Eating Places and Restaurants,21,5
7482804,2010-01-02 21:31:00,1258,5951,2.86,Swipe Transaction,22938,Mira Loma,CA,91752.0,5812,5951,1258,Visa,Debit,4443261006820284,07/2024,583,1,1,12/2008,2010,0,1258,79,65,1940,5,Female,265 Little Creek Street,33.99,-117.53,789,7,Eating Places and Restaurants,21,5
7482805,2010-01-02 21:31:00,1989,2984,29.9,Swipe Transaction,81263,Upper Marlboro,MD,20774.0,4121,2984,1989,Visa,Debit,4556637634817262,03/2023,126,1,2,05/2008,2009,0,1989,31,66,1988,12,Male,3487 Bayview Drive,38.81,-76.75,803,4,Taxicabs and Limousines,21,5
7482806,2010-01-02 21:32:00,1727,5982,16.41,Online Transaction,18563,ONLINE,CA,46901.0,4121,5982,1727,Visa,Debit,4475380884726150,06/2024,972,1,1,12/2009,2011,0,1727,46,67,1973,10,Female,31 Oak Avenue,34.0,-81.03,771,6,Taxicabs and Limousines,21,5
7482807,2010-01-02 21:33:00,630,2059,13.53,Swipe Transaction,58168,Jacksonville,FL,32218.0,5411,2059,630,Mastercard,Debit,5772590166573650,07/2020,370,1,1,03/2004,2010,0,630,60,66,1959,7,Male,1583 Grant Avenue,30.33,-81.65,491,3,"Grocery Stores, Supermarkets",21,5
7482808,2010-01-02 21:33:00,1843,249,30.65,Swipe Transaction,8863,Manteno,IL,60950.0,5813,249,1843,Visa,Debit,4348922167384229,06/2022,256,1,2,01/2010,2014,0,1843,89,73,1930,11,Male,89 Wessex Street,41.5,-87.63,760,7,Drinking Places (Alcoholic Beverages),21,5
7482809,2010-01-02 21:34:00,87,109,20.0,Swipe Transaction,27092,Leander,TX,78641.0,4829,109,87,Visa,Credit,4372177587368958,05/2022,450,1,1,01/2006,2011,0,87,58,71,1961,5,Male,663 Second Boulevard,26.13,-97.63,802,3,Money Transfer,21,5
7482810,2010-01-02 21:34:00,402,2536,87.62,Swipe Transaction,2374,Loganville,GA,30052.0,7995,2536,402,Mastercard,Debit,5332075103527991,10/2022,561,1,2,04/2007,2010,0,402,47,72,1972,6,Male,77931 Lincoln Avenue,33.83,-83.89,744,3,"Betting (including Lottery Tickets, Casinos)",21,5
7482811,2010-01-02 21:35:00,801,5772,59.0,Swipe Transaction,41260,Lamesa,TX,79331.0,5541,5772,801,Mastercard,Debit,5384803944238566,08/2020,811,1,1,12/2001,2006,0,801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,723,5,Service Stations,21,5
7482812,2010-01-02 21:36:00,38,2526,37.24,Online Transaction,50404,ONLINE,CA,46901.0,4784,2526,38,Mastercard,Debit,5297260201877616,01/2024,580,1,2,04/2007,2013,0,38,45,64,1974,12,Female,582 Birch Boulevard,26.63,-81.85,621,1,Tolls and Bridge Fees,21,5
7482813,2010-01-02 21:36:00,40,2437,26.65,Swipe Transaction,30055,Frankfort,OH,45628.0,7832,2437,40,Visa,Debit,4299508349741779,09/2021,579,1,2,04/2002,2013,0,40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,726,4,Motion Picture Theaters,21,5
7482814,2010-01-02 21:36:00,1896,4974,16.08,Swipe Transaction,60569,Plymouth,MI,48170.0,5300,4974,1896,Visa,Credit,4468355695964457,12/2023,955,1,1,10/2002,2008,0,1896,50,79,1969,9,Female,6695 River Lane,41.91,-83.38,641,5,Wholesale Clubs,21,5
7482815,2010-01-02 21:37:00,795,5162,37.23,Online Transaction,16798,ONLINE,CA,46901.0,4121,5162,795,Mastercard,Debit,5902542975328331,12/2023,983,1,1,10/2009,2014,0,795,40,58,1979,3,Female,73 Oak Street,32.79,-96.76,759,2,Taxicabs and Limousines,21,5
7482816,2010-01-02 21:37:00,1969,4231,90.61,Swipe Transaction,256,Bradenton,FL,34212.0,5300,4231,1969,Visa,Debit,4575344947327711,12/2016,350,0,2,08/2007,2014,0,1969,84,65,1935,4,Male,402 El Camino Drive,27.48,-82.57,733,5,Wholesale Clubs,21,5
7482817,2010-01-02 21:38:00,1291,5139,11.42,Swipe Transaction,19756,Saint Louis,MO,63115.0,7832,5139,1291,Visa,Debit,4448948827886660,01/2021,687,1,1,10/2008,2011,0,1291,43,64,1976,11,Male,582 Essex Street,38.21,-91.16,699,2,Motion Picture Theaters,21,5
7482818,2010-01-02 21:39:00,252,5407,20.0,Swipe Transaction,27092,Crestline,OH,44827.0,4829,5407,252,Mastercard,Debit,5633482843715503,08/2020,37,0,1,11/2004,2009,0,252,67,70,1953,1,Male,127 Grant Street,40.58,-82.42,723,6,Money Transfer,21,5
7482819,2010-01-02 21:39:00,592,2022,0.87,Swipe Transaction,14528,Asheville,NC,28801.0,5499,2022,592,Mastercard,Debit,5247279086681076,04/2024,220,1,2,03/2001,2006,0,592,68,65,1952,2,Male,69 Spruce Avenue,35.32,-82.46,714,5,Miscellaneous Food Stores,21,5
7482820,2010-01-02 21:40:00,24,2827,93.28,Swipe Transaction,60569,Andover,IL,61233.0,5300,2827,24,Mastercard,Debit,5519749178345162,03/2020,389,1,2,05/2002,2009,0,24,48,64,1971,11,Female,55378 Burns Avenue,42.27,-89.06,708,1,Wholesale Clubs,21,5
7482821,2010-01-02 21:41:00,528,3834,24.66,Swipe Transaction,50783,Ute,IA,51060.0,5411,3834,528,Amex,Credit,308644614282116,07/2022,930,1,2,07/2008,2015,0,528,38,65,1981,7,Male,5661 Forest Avenue,42.78,-96.16,718,3,"Grocery Stores, Supermarkets",21,5
7482822,2010-01-02 21:41:00,1852,28,23.2,Swipe Transaction,30055,Gilbert,AZ,85233.0,7832,28,1852,Visa,Debit,4013876625955765,10/2023,543,1,2,01/2002,2004,0,1852,57,75,1962,12,Male,41011 Seventh Boulevard,33.27,-111.94,685,4,Motion Picture Theaters,21,5
7482823,2010-01-02 21:42:00,985,3862,67.52,Swipe Transaction,75936,Brooklyn,NY,11233.0,5814,3862,985,Visa,Credit,4229889369220690,04/2024,82,1,2,07/2008,2010,0,985,32,65,1987,6,Male,7276 Fourth Drive,42.8,-83.71,600,4,Fast Food Restaurants,21,5
7482824,2010-01-02 21:42:00,1877,5414,12.34,Swipe Transaction,45788,Seattle,WA,98145.0,5921,5414,1877,Visa,Credit,4226284680001632,09/2022,966,1,2,11/2004,2007,0,1877,65,66,1955,1,Male,190 Sixth Drive,32.92,-96.45,714,4,"Package Stores, Beer, Wine, Liquor",21,5
7482825,2010-01-02 21:43:00,1242,4162,2.19,Swipe Transaction,22204,Chicago,IL,60620.0,5541,4162,1242,Mastercard,Credit,5684630456479793,05/2020,396,1,1,08/2005,2010,0,1242,52,69,1967,10,Female,549 Tenth Avenue,41.83,-87.68,641,2,Service Stations,21,5
7482826,2010-01-02 21:44:00,2,3298,26.27,Swipe Transaction,46746,Bronx,NY,10460.0,5211,3298,2,Mastercard,Credit,5191615123045322,11/2020,485,1,1,06/2005,2011,0,2,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,673,5,Lumber and Building Materials,21,5
7482827,2010-01-02 21:44:00,1341,1008,12.19,Swipe Transaction,68477,Columbia City,IN,46725.0,5411,1008,1341,Visa,Credit,4700163491012710,04/2021,598,1,1,02/2002,2015,0,1341,87,72,1932,8,Male,4713 First Boulevard,41.15,-85.48,686,4,"Grocery Stores, Supermarkets",21,5
7482830,2010-01-02 21:45:00,801,5772,-59.0,Swipe Transaction,41260,Lamesa,TX,79331.0,5541,5772,801,Mastercard,Debit,5384803944238566,08/2020,811,1,1,12/2001,2006,0,801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,723,5,Service Stations,21,5
7482831,2010-01-02 21:45:00,860,5412,60.59,Swipe Transaction,44578,Silver Spring,MD,20901.0,5812,5412,860,Mastercard,Debit,5511755355725125,11/2010,644,1,1,11/2004,2010,0,860,55,65,1965,2,Male,7035 River Boulevard,39.01,-77.02,692,4,Eating Places and Restaurants,21,5
7482832,2010-01-02 21:45:00,871,2081,21.29,Swipe Transaction,38602,Grosse Pointe,MI,48236.0,5311,2081,871,Mastercard,Debit,5672870607977288,11/2023,952,1,2,03/2005,2012,0,871,86,71,1933,5,Female,81 Hill Avenue,42.38,-83.1,690,6,Department Stores,21,5
7482833,2010-01-02 21:45:00,1083,3710,20.26,Swipe Transaction,45928,Ashland,KY,41102.0,4121,3710,1083,Mastercard,Debit,5866158485564729,10/2022,48,1,1,07/2004,2014,0,1083,44,65,1975,3,Female,45682 Washington Lane,38.45,-82.64,756,4,Taxicabs and Limousines,21,5
7482834,2010-01-02 21:48:00,801,5772,38.24,Swipe Transaction,41260,Lamesa,TX,79331.0,5541,5772,801,Mastercard,Debit,5384803944238566,08/2020,811,1,1,12/2001,2006,0,801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,723,5,Service Stations,21,5
7482838,2010-01-02 21:48:00,1985,4085,9.85,Online Transaction,9932,ONLINE,CA,46901.0,5311,4085,1985,Mastercard,Debit,5461658879915684,12/2024,595,1,2,08/1996,2014,0,1985,50,69,1969,3,Female,9061 Grant Avenue,34.06,-84.27,680,3,Department Stores,21,5
7482839,2010-01-02 21:49:00,1276,2009,510.8,Swipe Transaction,18001,Chicago,IL,60616.0,6300,2009,1276,Mastercard,Credit,5730775331108605,04/2024,910,1,1,03/1998,2016,0,1276,82,66,1937,6,Female,7236 South Boulevard,41.83,-87.68,730,5,"Insurance Sales, Underwriting",21,5
